pollid,pollname,x,y,stfp,cntyfp,tractfp
fffebdae-9ae4-459f-9e29-fa54b86ce5f5,"Census Tract 4, Charleston County, South Carolina",-79.936,32.781,45,45019,45019000400
357b4951-00e6-49a0-958e-318439e30eb3,"Census Tract 9508, Clark County, Wisconsin",-90.690,44.575,55,55019,55019950800
5584eb3f-b59f-42d8-87cb-37bfe978d9b4,"Census Tract 1105.07, Walton County, Georgia",-83.891,33.834,13,13297,13297110507
a61d5f03-4b4f-49ef-95c5-3eff7cfbb58d,"Census Tract 301.03, Columbia County, Georgia",-82.108,33.562,13,13073,13073030103
caa31671-bfb6-4e37-a625-cfee724c58ec,"Census Tract 46.22, Charleston County, South Carolina",-79.854,32.818,45,45019,45019004622
55a910a9-e6a0-402e-8407-2f7668a80afd,"Census Tract 233.09, DeKalb County, Georgia",-84.129,33.725,13,13089,13089023309
81627250-9e2a-4bd4-a9d9-c04b81d8d8a6,"Census Tract 1109.01, Bulloch County, Georgia",-81.759,32.266,13,13031,13031110901
19567a00-c20f-48b7-9cac-8b16d97775fc,"Census Tract 9503, Monroe County, Mississippi",-88.478,34.004,28,28095,28095950300
5a5efbf5-ea6d-4689-80ad-9d541403ab29,"Census Tract 32, Dane County, Wisconsin",-89.436,43.088,55,55025,55025003200
4af961a9-6c81-4e8a-98e6-3bf250e40d21,"Census Tract 9602.01, Clarendon County, South Carolina",-80.096,33.839,45,45027,45027960201
235f086d-b6fb-40e8-8cae-035a89be679b,"Census Tract 9502, Bolivar County, Mississippi",-90.980,33.790,28,28011,28011950200
778e6fb3-8626-4d8e-ba79-99326b34cf15,"Census Tract 9505.02, Washburn County, Wisconsin",-91.724,45.760,55,55129,55129950502
b4f143c4-87be-4086-b74d-8a097eb8e8fe,"Census Tract 15, Washington County, Mississippi",-91.042,33.302,28,28151,28151001500
333380ac-7d49-44eb-a4a1-edfbc26ebe50,"Census Tract 9506.01, Oktibbeha County, Mississippi",-88.777,33.408,28,28105,28105950601
ec108aa6-17f9-4ff4-b9fc-3ce71fa4b512,"Census Tract 9603.02, Polk County, Wisconsin",-92.507,45.524,55,55095,55095960302
e01c1861-684d-4d99-9961-8aa4d7cb635c,"Census Tract 210, Chester County, South Carolina",-80.894,34.572,45,45023,45023021000
f7bb1429-56d4-40e3-b0c8-f17deb1d1c97,"Census Tract 107, Wood County, Wisconsin",-90.140,44.569,55,55141,55141010700
d66b3f81-7fab-422f-958e-31306e72bcfa,"Census Tract 9504.02, McDuffie County, Georgia",-82.486,33.428,13,13189,13189950402
4ef35b02-f916-4750-a4f5-002d3abaccfb,"Census Tract 1001, Trempealeau County, Wisconsin",-91.222,44.578,55,55121,55121100100
7eae9288-316e-4f05-9d86-cc39d089fcc6,"Census Tract 111.05, Hinds County, Mississippi",-90.253,32.225,28,28049,28049011105
607bbf2d-44a2-4af4-a53d-6e90c9be12df,"Census Tract 504.24, Gwinnett County, Georgia",-84.137,33.915,13,13135,13135050424
1d24e469-126a-4f6c-b979-f7372e2f291a,"Census Tract 117, Dane County, Wisconsin",-89.147,43.154,55,55025,55025011700
b1a6b743-4e79-43eb-b74b-c8c99b14d6fa,"Census Tract 9611.01, Portage County, Wisconsin",-89.654,44.468,55,55097,55097961101
484f5242-9443-40a3-893a-1ea017e1447d,"Census Tract 9509.02, Jones County, Mississippi",-89.131,31.526,28,28067,28067950902
55becc8a-034a-4f25-86f6-f0cd5dc5c866,"Census Tract 17.04, Dane County, Wisconsin",-89.387,43.073,55,55025,55025001704
163d5527-193c-4cef-8e40-ab4979ea6674,"Census Tract 14, Florence County, South Carolina",-79.792,34.153,45,45041,45041001400
398e822c-582b-44cb-83be-78f1e0300ec1,"Census Tract 22.01, Beaufort County, South Carolina",-80.905,32.292,45,45013,45013002201
5774a199-b8d9-4ec6-9131-7c6caf84bb22,"Census Tract 1102.02, Bulloch County, Georgia",-81.784,32.452,13,13031,13031110202
8154f3d7-982c-4030-ba1b-5318207b4377,"Census Tract 2037.03, Waukesha County, Wisconsin",-88.403,43.070,55,55133,55133203703
e5006ae4-6134-491b-9601-b093195a4399,"Census Tract 22.01, Beaufort County, South Carolina",-80.874,32.281,45,45013,45013002201
87288e01-e523-428a-9675-243248bb7fbb,"Census Tract 31.01, Harrison County, Mississippi",-89.166,30.361,28,28047,28047003101
1c987232-81a8-4d2a-897e-9258f1397cf3,"Census Tract 1001, Juneau County, Wisconsin",-90.307,44.145,55,55057,55057100100
cc003bf6-ba32-4223-887a-ad33fd378b7b,"Census Tract 507.22, Gwinnett County, Georgia",-84.042,33.810,13,13135,13135050722
5d4234df-e637-4f9e-acbb-0720a4ddf534,"Census Tract 101, Wood County, Wisconsin",-90.035,44.540,55,55141,55141010100
7a60b509-18d6-4106-b580-f8fa4e1cff30,"Census Tract 34.04, Harrison County, Mississippi",-88.951,30.545,28,28047,28047003404
d31ca29d-49ff-4ad2-bc99-2c728cf66635,"Census Tract 9605, Dodge County, Georgia",-83.066,32.022,13,13091,13091960500
f23d4579-bae8-4e14-a7b9-109090385161,"Census Tract 9705, Richland County, Wisconsin",-90.196,43.188,55,55103,55103970500
3be203b9-9ad4-44c7-b7e7-58dd05df4359,"Census Tract 1005, Green Lake County, Wisconsin",-89.128,43.693,55,55047,55047100500
5bde6f2c-8652-477b-b131-7b50940abec1,"Census Tract 16, Marathon County, Wisconsin",-89.339,44.889,55,55073,55073001600
e5124b84-9ed3-49d5-82fd-65c46b829c3c,"Census Tract 902, Early County, Georgia",-84.991,31.453,13,13099,13099090200
a7f0d5e9-ffb0-479c-b821-2674163cf4e8,"Census Tract 8, La Crosse County, Wisconsin",-91.229,43.803,55,55063,55063000800
5a1e1177-1082-4ac7-a45c-d1355c8a7f8b,"Census Tract 108.04, Pickens County, South Carolina",-82.601,34.821,45,45077,45077010804
5d2cd8c1-46a8-4c6c-aeae-453f057fcf31,"Census Tract 11, Florence County, South Carolina",-79.792,34.187,45,45041,45041001100
88016a2d-74cd-40a2-8e2a-ca9f8850ebc9,"Census Tract 507.24, Gwinnett County, Georgia",-83.960,33.886,13,13135,13135050724
8fb15a93-adc5-42bf-8d02-115f31184088,"Census Tract 101.01, Forrest County, Mississippi",-89.179,31.275,28,28035,28035010101
16e80d25-274e-4e69-8db9-005e893b71ee,"Census Tract 9503, Grenada County, Mississippi",-89.824,33.783,28,28043,28043950300
a16d62bc-b86c-4e20-88f1-d9b61f856d6e,"Census Tract 9502, Montgomery County, Georgia",-82.467,32.217,13,13209,13209950200
7e7d264a-115a-4ee2-bd61-6445ece2f504,"Census Tract 909.01, Cherokee County, Georgia",-84.479,34.117,13,13057,13057090901
78109b77-dbe0-4180-8ab4-9e38d120f314,"Census Tract 35, Milwaukee County, Wisconsin",-87.993,43.093,55,55079,55079003500
9fa85a03-7127-436d-89fc-508747d0bc04,"Census Tract 234.24, DeKalb County, Georgia",-84.297,33.676,13,13089,13089023424
73295505-145d-42c8-bc85-e22277af8a86,"Census Tract 202, Scott County, Mississippi",-89.712,32.569,28,28123,28123020200
577997bf-644f-4f3b-8e70-6f75eef813e6,"Census Tract 44, Fulton County, Georgia",-84.400,33.741,13,13121,13121004400
f578dceb-b77b-4a16-8b4e-f7d65dad55bf,"Census Tract 107, Lauderdale County, Mississippi",-88.685,32.368,28,28075,28075010700
87d733ef-1f14-4c61-ae9a-f0f53f704f86,"Census Tract 404.01, Leake County, Mississippi",-89.409,32.725,28,28079,28079040401
f653bbda-1848-4ed6-8088-b90161a92728,"Census Tract 168, Milwaukee County, Wisconsin",-87.931,43.013,55,55079,55079016800
97e4672a-e074-4000-9ceb-a3e5811a8962,"Census Tract 114, Orangeburg County, South Carolina",-80.862,33.494,45,45075,45075011400
a525ec3c-76cf-4b25-a620-9edd75ab7589,"Census Tract 1503, Butts County, Georgia",-84.052,33.244,13,13035,13035150300
0d2a7c78-c3a4-4f69-b17c-89c1ac6f0712,"Census Tract 417, Fond du Lac County, Wisconsin",-88.698,43.756,55,55039,55039041700
f0f3f45d-c140-470e-970e-d51af1f9fb17,"Census Tract 9503.02, Tate County, Mississippi",-90.197,34.577,28,28137,28137950302
f9d17c60-b13a-40e9-93b9-e8c5ab027ac5,"Census Tract 11.03, Marathon County, Wisconsin",-89.554,44.906,55,55073,55073001103
6216b948-609c-4bdd-9320-c394f9512fce,"Census Tract 2024, Waukesha County, Wisconsin",-88.211,42.990,55,55133,55133202400
5d2cb588-8c26-4d5e-93a8-7091a937d137,"Census Tract 5.03, Beaufort County, South Carolina",-80.740,32.390,45,45013,45013000503
74875a07-4b97-48d3-9ad6-9ee3b540ad60,"Census Tract 1201.98, Harris County, Georgia",-85.170,32.869,13,13145,13145120198
5aab3f9a-3752-4c33-a8ab-9ae73dce8fa5,"Census Tract 106, Hinds County, Mississippi",-90.606,32.330,28,28049,28049010600
124fef3d-290b-4032-83c0-dad5c7e97e32,"Census Tract 9506, Iowa County, Wisconsin",-90.160,42.855,55,55049,55049950600
1a8153c1-25bf-4f5a-a1ef-377921a83d0c,"Census Tract 9704.01, Emanuel County, Georgia",-82.334,32.597,13,13107,13107970401
b952e150-198c-4096-8eb4-cae17f9e0b76,"Census Tract 21.04, Beaufort County, South Carolina",-80.980,32.279,45,45013,45013002104
23a5f9e5-a40e-4ab9-8414-2612b291fbed,"Census Tract 1004, Trempealeau County, Wisconsin",-91.209,44.425,55,55121,55121100400
7ba19a51-c63e-458c-a392-02e7e40ddada,"Census Tract 9505, Worth County, Georgia",-83.912,31.550,13,13321,13321950500
1a0ba2cc-fc6a-4235-afac-30f5e584394c,"Census Tract 2034.04, Waukesha County, Wisconsin",-88.186,43.128,55,55133,55133203404
ea9b67d8-6466-46e7-8536-5cd0683ffcf6,"Census Tract 104, Orangeburg County, South Carolina",-80.552,33.530,45,45075,45075010400
cea87398-75b8-4512-9875-ae70732bbefb,"Census Tract 2, Washington County, Mississippi",-91.006,33.453,28,28151,28151000200
69189baa-2c17-458d-b177-dfe305977f2a,"Census Tract 9503, Tippah County, Mississippi",-88.959,34.718,28,28139,28139950300
879de80a-d07a-4176-8b8f-8fb44c087246,"Census Tract 1703.03, Coweta County, Georgia",-84.793,33.496,13,13077,13077170303
076b3f26-3b2d-4d8b-a9ce-df190076e193,"Census Tract 210, Milwaukee County, Wisconsin",-87.904,42.966,55,55079,55079021000
ea26f08b-65e3-4e7e-8e21-57674a04b9a6,"Census Tract 207.02, Aiken County, South Carolina",-81.950,33.499,45,45003,45003020702
e1463ea0-afec-4d3b-87c8-0442fd36fd0a,"Census Tract 1.02, Hall County, Georgia",-83.647,34.312,13,13139,13139000102
af1f0e40-82ed-4283-8b2c-5c1fd535e583,"Census Tract 9203.01, Georgetown County, South Carolina",-79.401,33.546,45,45043,45043920301
5512cfa6-2dac-427d-af76-adc98f00c50b,"Census Tract 9505.01, Pearl River County, Mississippi",-89.546,30.582,28,28109,28109950501
8d06f6d6-7657-478d-b84e-6bcc58dee0ea,"Census Tract 19, Clarke County, Georgia",-83.376,33.964,13,13059,13059001900
65791d65-e0c8-4f87-b86a-8c7b93a1df11,"Census Tract 9707, Columbia County, Wisconsin",-89.422,43.432,55,55021,55021970700
c58699f6-d33b-4fce-bb62-a54f54610933,"Census Tract 7, Rock County, Wisconsin",-88.985,42.701,55,55105,55105000700
b64d9212-5c6a-496b-bada-4e04829cf50c,"Census Tract 303.01, Douglas County, Wisconsin",-91.819,46.447,55,55031,55031030301
e3e6744a-e7a8-4f83-9931-4573abb9cce4,"Census Tract 2, Anderson County, South Carolina",-82.652,34.517,45,45007,45007000200
f0e00b69-6c4f-4626-96cc-e046a02672ca,"Census Tract 109.04, Dane County, Wisconsin",-89.572,43.074,55,55025,55025010904
1ec450d6-c5c5-4d61-960f-9b7a15c00aee,"Census Tract 9707, Price County, Wisconsin",-90.522,45.608,55,55099,55099970700
0c8aa844-6858-4c06-944c-a32c9dfe48b7,"Census Tract 15, Sumter County, South Carolina",-80.350,33.901,45,45085,45085001500
25166321-d97b-438b-8b45-9338a5645667,"Census Tract 9706.01, Greenwood County, South Carolina",-82.105,34.165,45,45047,45047970601
23b80bb9-a4af-4939-8408-66cc8f3c9a16,"Census Tract 103, Beaufort County, South Carolina",-80.769,32.164,45,45013,45013010300
57fb0a87-071b-4b53-b963-feb8f3e441c0,"Census Tract 202, Calumet County, Wisconsin",-88.207,44.169,55,55015,55015020200
227d9a0e-773e-4410-8625-057529d822e8,"Census Tract 14.03, Dane County, Wisconsin",-89.423,43.002,55,55025,55025001403
051e14d1-f951-4bc8-be4f-59e299472eba,"Census Tract 407.02, Jackson County, Mississippi",-88.767,30.411,28,28059,28059040702
3f3ceaf0-7f43-4c90-aad2-ec0e740afe5b,"Census Tract 302.03, Madison County, Mississippi",-90.118,32.463,28,28089,28089030203
fbc50a8d-453b-495c-8ba5-a021f396e402,"Census Tract 610.03, York County, South Carolina",-81.022,35.037,45,45091,45091061003
44224ee3-f67c-479d-8e27-dea7b696cf1c,"Census Tract 9703, Lafayette County, Wisconsin",-90.336,42.739,55,55065,55065970300
76eb6efc-e98b-4f68-938a-2bbdb972b8e1,"Census Tract 9203.01, Laurens County, South Carolina",-82.089,34.503,45,45059,45059920301
98e26bbe-2872-47ca-aa80-485bf698a2c3,"Census Tract 112.03, Pickens County, South Carolina",-82.803,34.694,45,45077,45077011203
7a7ca1fd-37f1-42f4-966d-796bdfdbd605,"Census Tract 9701, Kershaw County, South Carolina",-80.348,34.417,45,45055,45055970100
5369853c-ca69-4c44-a93e-bffef81b95d9,"Census Tract 30.09, Greenville County, South Carolina",-82.193,34.747,45,45045,45045003009
3df6d0e6-b55a-40e5-875e-fa3698f9f643,"Census Tract 106, Dane County, Wisconsin",-89.322,42.969,55,55025,55025010600
fa74af0c-0de8-4d72-b3cd-cff90492e647,"Census Tract 9602, Pierce County, Wisconsin",-92.615,44.840,55,55093,55093960200
f74ce798-58f5-463e-9858-96e8612f6e79,"Census Tract 9601, Fairfield County, South Carolina",-81.359,34.416,45,45039,45039960100
9783a319-30e1-4602-b207-3fcf7c054f8c,"Census Tract 516.04, Horry County, South Carolina",-79.053,33.615,45,45051,45051051604
81a0e885-3a50-435a-8d3d-eaf69752418d,"Census Tract 9602.01, Saluda County, South Carolina",-81.849,34.063,45,45081,45081960201
2218d5dd-12a9-4636-bd7d-82a29ba4f698,"Census Tract 105, Forrest County, Mississippi",-89.339,31.259,28,28035,28035010500
dac6ac58-3420-438c-aae6-a2a79145bb51,"Census Tract 107, Lauderdale County, Mississippi",-88.704,32.364,28,28075,28075010700
3d7afa04-26fc-4b6c-bd79-a9d9c950d1ee,"Census Tract 25.02, Charleston County, South Carolina",-80.239,32.717,45,45019,45019002502
6b8f3ff7-15dc-4717-9a7b-4c5bf23d6c94,"Census Tract 9506, Washburn County, Wisconsin",-91.807,45.711,55,55129,55129950600
5447ce0d-54fd-41ec-9f58-fe8dcdca7a09,"Census Tract 119, Dane County, Wisconsin",-89.071,42.977,55,55025,55025011900
eb42f4ba-0fa2-4714-9d14-0b4e66e70574,"Census Tract 9507, Alcorn County, Mississippi",-88.561,34.836,28,28003,28003950700
decb1155-e944-4dc9-bba4-13421317a18d,"Census Tract 128, Milwaukee County, Wisconsin",-88.030,43.032,55,55079,55079012800
d4138e09-a810-4c73-810c-13aff9242693,"Census Tract 315.09, Cobb County, Georgia",-84.688,33.831,13,13067,13067031509
556625a5-df9b-4915-9c3a-63863f07dbc3,"Census Tract 9503, Covington County, Mississippi",-89.720,31.692,28,28031,28031950300
08ca1f45-3643-4626-b30e-22154afa4693,"Census Tract 9501, Jefferson County, Mississippi",-91.075,31.691,28,28063,28063950100
cc97c6ea-933c-46a0-bea0-384f0a8ed789,"Census Tract 1204, Terrell County, Georgia",-84.437,31.760,13,13273,13273120400
a459f561-b12a-48f8-ad0d-ef989f3ba9f6,"Census Tract 315.05, Cobb County, Georgia",-84.676,33.857,13,13067,13067031505
84586564-3579-48a4-9729-33ff2ea3883f,"Census Tract 103, Darlington County, South Carolina",-80.076,34.388,45,45031,45031010300
88b04309-f072-4342-b3c0-c8fe686aa037,"Census Tract 9501, Issaquena County, Mississippi",-91.053,32.903,28,28055,28055950100
47a04da4-daec-465b-9a7e-521029cc3690,"Census Tract 9601, Rusk County, Wisconsin",-90.856,45.436,55,55107,55107960100
11ecc373-4cda-46aa-8e89-1c4dbf362859,"Census Tract 704, Horry County, South Carolina",-79.070,33.837,45,45051,45051070400
dd8c3d2e-7074-4e1f-a07e-c66504473b41,"Census Tract 9204.02, Hampton County, South Carolina",-81.143,32.809,45,45049,45049920402
1e8ce1d6-6634-407a-9124-eec04b7b65ef,"Census Tract 104.02, Dougherty County, Georgia",-84.238,31.585,13,13095,13095010402
c068bfb0-2726-4ecd-ae5b-7e804a7231f6,"Census Tract 1, Eau Claire County, Wisconsin",-90.973,44.602,55,55035,55035000100
99ec80d9-7926-4913-b3f4-85064b486236,"Census Tract 9204, Laurens County, South Carolina",-82.015,34.499,45,45059,45059920400
5cf233a5-8dcb-4069-8ee8-0bc2fe43a8a0,"Census Tract 18, Florence County, South Carolina",-79.569,33.996,45,45041,45041001800
809b5fa3-c785-4f4f-b814-40075ffccc05,"Census Tract 406.22, Clayton County, Georgia",-84.352,33.486,13,13063,13063040622
f5a316bd-7372-43e7-a249-daf1ae1296ff,"Census Tract 25, Florence County, South Carolina",-80.006,34.098,45,45041,45041002500
a7865429-d98e-41a7-8309-e392201d237c,"Census Tract 9502, Walthall County, Mississippi",-90.141,31.124,28,28147,28147950200
8615c1b4-1b14-4fc0-a829-ec3577fd3981,"Census Tract 108.18, Dorchester County, South Carolina",-80.110,32.927,45,45035,45035010818
50ae914c-17d8-4e36-a1b6-72977606200f,"Census Tract 9506, Washburn County, Wisconsin",-91.926,45.743,55,55129,55129950600
3866568d-512b-4f4b-b904-3b399ccb3aad,"Census Tract 107, Forrest County, Mississippi",-89.288,31.322,28,28035,28035010700
a0287438-6fdf-403e-a62b-7ff50b590537,"Census Tract 302.32, Cobb County, Georgia",-84.634,33.903,13,13067,13067030232
83191bd8-c190-4503-a064-c99a072a6545,"Census Tract 117, Chatham County, Georgia",-81.097,32.077,13,13051,13051011700
1176bdbc-d75c-4b41-89b8-97526372e982,"Census Tract 113.06, Fulton County, Georgia",-84.493,33.628,13,13121,13121011306
3ff581e7-3bd6-4cab-a413-f0ce3aa865a6,"Census Tract 9505.02, Panola County, Mississippi",-89.946,34.215,28,28107,28107950502
2671b4c4-8892-4cb5-b07a-a5d6006c79c7,"Census Tract 29, Fulton County, Georgia",-84.368,33.759,13,13121,13121002900
551d27f3-9c90-4743-a8bc-59118750024d,"Census Tract 303, Hancock County, Mississippi",-89.449,30.269,28,28045,28045030300
9f36ee2e-8e30-4146-b66c-1c44d239f2ee,"Census Tract 1002, Waupaca County, Wisconsin",-89.016,44.615,55,55135,55135100200
abda0078-4778-4b39-bfcd-a034abbcd862,"Census Tract 9508, Monroe County, Mississippi",-88.553,33.819,28,28095,28095950800
9a54dbbb-4aba-4364-8d9f-f4db30a8a09d,"Census Tract 1304.10, Forsyth County, Georgia",-84.150,34.181,13,13117,13117130410
f03a5545-4d03-4f97-a562-fc98fb262ceb,"Census Tract 9507.02, Bolivar County, Mississippi",-90.721,33.736,28,28011,28011950702
727faf33-af14-4582-a543-226fdb29039e,"Census Tract 7801, Wheeler County, Georgia",-82.672,32.181,13,13309,13309780100
43b58a12-9d99-46be-af1a-cea96b3984ef,"Census Tract 9610, Lincoln County, Wisconsin",-89.683,45.181,55,55069,55069961000
97fb0aa5-3e03-44e8-8f4a-ddc80dd7e8d7,"Census Tract 107, Lauderdale County, Mississippi",-88.699,32.366,28,28075,28075010700
279b5507-5d2f-4377-becb-e42fad082f30,"Census Tract 9501, Carroll County, Mississippi",-89.919,33.508,28,28015,28015950100
0ec909d8-706d-46ec-b4c4-ebc67422787f,"Census Tract 107.01, Chatham County, Georgia",-81.162,32.151,13,13051,13051010701
a3442424-8302-480a-9d63-610cb0cb0685,"Census Tract 9202, McCormick County, South Carolina",-82.301,33.915,45,45065,45065920200
0d647372-bd30-4de2-a4f1-e9efdc407a50,"Census Tract 616.01, York County, South Carolina",-81.243,34.994,45,45091,45091061601
03049c21-097c-4f34-946a-fa1c49199d54,"Census Tract 9601, Dodge County, Wisconsin",-88.500,43.572,55,55027,55027960100
41bccf5c-13af-4fee-b4c0-4b8216c28675,"Census Tract 9505.01, Holmes County, Mississippi",-89.971,32.884,28,28051,28051950501
21f1ca7a-1930-4a3c-8e28-c3175eb6e1c6,"Census Tract 314.09, Cobb County, Georgia",-84.644,33.828,13,13067,13067031409
5c827ea6-d784-4fa9-8bec-750630b3aac3,"Census Tract 31, Winnebago County, Wisconsin",-88.454,44.190,55,55139,55139003100
24c2b2f7-ea08-43d8-a186-c57116497a42,"Census Tract 106.01, Anderson County, South Carolina",-82.690,34.618,45,45007,45007010601
391f66d0-753c-4152-b274-52335acc09a9,"Census Tract 9502, Leflore County, Mississippi",-90.210,33.667,28,28083,28083950200
8ac083f8-a3d4-4604-a9bc-414150bd3211,"Census Tract 9502, Amite County, Mississippi",-90.986,31.319,28,28005,28005950200
c11ffc24-3df6-453d-96f4-bac1037593c8,"Census Tract 9501, Clark County, Wisconsin",-90.318,44.909,55,55019,55019950100
e6efec5d-0c6f-47bf-9281-8bb4f725f916,"Census Tract 9706.02, Dillon County, South Carolina",-79.336,34.321,45,45033,45033970602
7bffa9cb-3541-43d2-ad09-b7fd9cf8300e,"Census Tract 803.01, Gilmer County, Georgia",-84.471,34.685,13,13123,13123080301
6d58e250-f8a1-4f10-9402-2a7736492b25,"Census Tract 9703, Edgefield County, South Carolina",-81.804,33.835,45,45037,45037970300
f05a4616-3203-4a89-b3d4-0f051f92117d,"Census Tract 102, Pike County, Georgia",-84.465,33.139,13,13231,13231010200
a2876004-cdec-4ce2-98c2-2fdfa90f2a2f,"Census Tract 701.04, Henry County, Georgia",-84.244,33.496,13,13151,13151070104
f01361d2-8270-4ad5-a80f-da1acea92761,"Census Tract 204.05, Berkeley County, South Carolina",-79.805,33.081,45,45015,45015020405
4e8e88a7-a26d-475d-a810-a4da4f4d7a95,"Census Tract 12, Washington County, Mississippi",-91.034,33.405,28,28151,28151001200
e85af05f-4c9f-43d0-a980-6612aeea6820,"Census Tract 912, Milwaukee County, Wisconsin",-88.013,43.044,55,55079,55079091200
e1acf863-7513-48a5-844b-4c5fab610066,"Census Tract 9505.02, Monroe County, Mississippi",-88.432,33.878,28,28095,28095950502
5597ef76-8906-4e95-a907-1ae76b85b54e,"Census Tract 2020.02, Waukesha County, Wisconsin",-88.217,42.909,55,55133,55133202002
0586ddf2-977a-4e24-a7a5-c285cb334931,"Census Tract 9602, Lawrence County, Mississippi",-90.204,31.654,28,28077,28077960200
2fd43387-b2c2-41b2-af0a-6ec2ffdadd05,"Census Tract 107.02, Dougherty County, Georgia",-84.098,31.555,13,13095,13095010702
0aec64ca-0f24-4eb4-a44d-3840d71fa54d,"Census Tract 22.02, Florence County, South Carolina",-79.749,33.871,45,45041,45041002202
c7cf7629-6c16-49d8-8e8b-e10c467a0eee,"Census Tract 602.06, Horry County, South Carolina",-78.918,33.753,45,45051,45051060206
8a52459a-efcf-435b-b80c-f9ed18dee227,"Census Tract 504.15, Gwinnett County, Georgia",-84.099,33.813,13,13135,13135050415
3031edc2-e208-448e-9322-01b09a1f84a2,"Census Tract 122.02, Dane County, Wisconsin",-89.233,42.923,55,55025,55025012202
85d47a94-73b9-432d-97ce-def960758986,"Census Tract 106.02, Pickens County, South Carolina",-82.542,34.851,45,45077,45077010602
48569c08-c945-4fa2-ac5b-31eb7382f746,"Census Tract 9503, Marion County, South Carolina",-79.267,34.206,45,45067,45067950300
2eec4fa9-e237-4fcb-b198-db78f20d71c4,"Census Tract 303.13, Cobb County, Georgia",-84.551,34.057,13,13067,13067030313
52170a29-24e1-4421-8161-cce57d5f3959,"Census Tract 9210.02, Laurens County, South Carolina",-81.982,34.304,45,45059,45059921002
cdfe0830-1c67-41f0-8330-1a98d38fc7d3,"Census Tract 39.02, Harrison County, Mississippi",-88.903,30.399,28,28047,28047003902
bb86d029-6596-418d-9f28-888ddd163977,"Census Tract 402.04, Clayton County, Georgia",-84.439,33.607,13,13063,13063040204
bff9101e-185c-4a40-bf86-19ff3d34c61e,"Census Tract 9505, Simpson County, Mississippi",-89.743,31.869,28,28127,28127950500
1680b428-a771-41d1-aa61-370afead4cda,"Census Tract 6, Racine County, Wisconsin",-87.814,42.715,55,55101,55101000600
1c5fe414-3bf6-4e58-a30f-df6285d86b40,"Census Tract 302.36, Cobb County, Georgia",-84.720,33.987,13,13067,13067030236
ee88073d-4e8b-4cc0-956a-2262ec943bbd,"Census Tract 205, Scott County, Mississippi",-89.451,32.375,28,28123,28123020500
83e6e8e3-f579-46e6-9496-3a6037cb3c03,"Census Tract 10.02, Fulton County, Georgia",-84.399,33.774,13,13121,13121001002
26c97802-8726-4fb1-9b2b-c7b90dd0e2bd,"Census Tract 9.01, Lowndes County, Mississippi",-88.434,33.527,28,28087,28087000901
c3e297c8-3e29-4ae3-94e6-9a23b8ecee42,"Census Tract 38, Charleston County, South Carolina",-80.002,32.862,45,45019,45019003800
74bc4263-b6f7-47f4-9dd0-0d0d23eca4bc,"Census Tract 35, Fulton County, Georgia",-84.392,33.751,13,13121,13121003500
5462c2ee-33d5-4f53-b3e9-432d05fd45ce,"Census Tract 105.13, Fulton County, Georgia",-84.593,33.587,13,13121,13121010513
fb906602-c3cd-4735-b0c1-bb71774d6151,"Census Tract 105.02, Outagamie County, Wisconsin",-88.396,44.262,55,55087,55087010502
403d5652-0aa0-4074-86d7-961c37726978,"Census Tract 2, Greenville County, South Carolina",-82.392,34.847,45,45045,45045000200
73708037-adbd-4328-a546-2159ca092ac1,"Census Tract 3, Elbert County, Georgia",-82.868,34.035,13,13105,13105000300
57546d15-7e0e-4e17-90fe-5efd6110774a,"Census Tract 3, Washington County, Mississippi",-91.044,33.430,28,28151,28151000300
7594cdf0-b1da-4b93-831b-0b951347a408,"Census Tract 9506, Union County, Mississippi",-89.155,34.467,28,28145,28145950600
a1be0f93-2695-42cd-8f7f-94142942b2b2,"Census Tract 38.02, Greenville County, South Carolina",-82.395,34.898,45,45045,45045003802
6cf4dc62-324e-444b-a563-98fd2f7e079f,"Census Tract 101.02, Forrest County, Mississippi",-89.205,31.388,28,28035,28035010102
8c1d80df-42e3-4f03-bd20-182d5dc8ed6e,"Census Tract 9605, Buffalo County, Wisconsin",-91.551,44.254,55,55011,55011960500
c2edb938-8ee4-4fc0-a524-7de9ed2bdc09,"Census Tract 9602, Green County, Wisconsin",-89.633,42.816,55,55045,55045960200
f98b8669-9c2d-4bfe-8133-0478530ea025,"Census Tract 704.12, DeSoto County, Mississippi",-90.004,34.985,28,28033,28033070412
850c2369-eb84-45d2-85cb-be188df14d02,"Census Tract 9501, Pepin County, Wisconsin",-91.913,44.625,55,55091,55091950100
d6b320d1-95a4-455d-a4c1-2711c40ade4c,"Census Tract 32.06, Harrison County, Mississippi",-89.102,30.517,28,28047,28047003206
45f5fe98-58c0-401c-886d-2d83b3a3b5f3,"Census Tract 9605.02, Thomas County, Georgia",-83.904,30.852,13,13275,13275960502
db3c3834-e082-47ea-9407-0316ff8ec994,"Census Tract 9505, Itawamba County, Mississippi",-88.483,34.118,28,28057,28057950500
6ef1845f-df08-4258-8e9a-5c2ce824b9c6,"Census Tract 9501, Jasper County, South Carolina",-81.021,32.673,45,45053,45053950100
f9f48edd-24d4-4f9c-a19d-bdce4e606b9e,"Census Tract 9602, Baker County, Georgia",-84.475,31.213,13,13007,13007960200
e26bda7c-c539-4c64-a836-599811c7aec1,"Census Tract 214.12, DeKalb County, Georgia",-84.313,33.861,13,13089,13089021412
